Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
5301,Domestic supply quantity,2571,Soyabean Oil,2008,2008,1000 tonnes,2291,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2009,2009,1000 tonnes,2696,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2010,2010,1000 tonnes,2913,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2011,2011,1000 tonnes,2846,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2012,2012,1000 tonnes,3360,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,2768,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2007,2007,1000 tonnes,800,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2008,2008,1000 tonnes,700,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2009,2009,1000 tonnes,700,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2010,2010,1000 tonnes,1000,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2011,2011,1000 tonnes,900,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2012,2012,1000 tonnes,1100,S,Standardized data
5154,Other uses,2571,Soyabean Oil,2013,2013,1000 tonnes,500,S,Standardized data
5142,Food,2571,Soyabean Oil,2007,2007,1000 tonnes,2078,S,Standardized data
5142,Food,2571,Soyabean Oil,2008,2008,1000 tonnes,1591,S,Standardized data
5142,Food,2571,Soyabean Oil,2009,2009,1000 tonnes,1996,S,Standardized data
5142,Food,2571,Soyabean Oil,2010,2010,1000 tonnes,1913,S,Standardized data
5142,Food,2571,Soyabean Oil,2011,2011,1000 tonnes,1946,S,Standardized data
5142,Food,2571,Soyabean Oil,2012,2012,1000 tonnes,2260,S,Standardized data
5142,Food,2571,Soyabean Oil,2013,2013,1000 tonnes,2268,S,Standardized data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2007,2007,kg,1.79,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2008,2008,kg,1.35,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2009,2009,kg,1.68,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2010,2010,kg,1.59,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2011,2011,kg,1.59,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2012,2012,kg,1.83,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2013,2013,kg,1.81,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2007,2007,kcal/capita/day,44,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2008,2008,kcal/capita/day,33,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2009,2009,kcal/capita/day,41,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2010,2010,kcal/capita/day,39,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2011,2011,kcal/capita/day,39,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2012,2012,kcal/capita/day,44,Fc,Calculated data
664,Food supply (kcal/capita/day),2571,Soyabean Oil,2013,2013,kcal/capita/day,43,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2007,2007,g/capita/day,4.96,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2008,2008,g/capita/day,3.78,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2009,2009,g/capita/day,4.65,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2010,2010,g/capita/day,4.38,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2011,2011,g/capita/day,4.39,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2012,2012,g/capita/day,5.01,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2013,2013,g/capita/day,4.89,Fc,Calculated data
